"","Date","Open","High","Low","Close","Adj.Close","Volume","Price","Price_1","Price_2","Price_3","Price_4","Price_5","SMA_5","SMA_10","SMA_50","tr","tr2","tr3","tr4","tr5"
"1157",2017-11-29,6907.279785,6908.330078,6793.950195,6824.390137,6824.390137,2452860000,6824.390137,6873.970215,6847.589844,6775.370117,6762.209961,6776.379883,6816.7060548,6825.0229981,7075.5295703,6912.359863,6878.52002,6889.160156,6867.359863,6862.47998
"1156",2017-11-28,6893.720215,6914.189941,6866.209961,6912.359863,6912.359863,2000410000,6912.359863,6824.390137,6873.970215,6847.589844,6775.370117,6762.209961,6846.7360352,6830.027002,7076.28696288,6878.52002,6889.160156,6867.359863,6862.47998,6790.709961
"1155",2017-11-27,6889.910156,6897.430176,6867.890137,6878.52002,6878.52002,1773400000,6878.52002,6912.359863,6824.390137,6873.970215,6847.589844,6775.370117,6867.3660158,6830.3709962,7078.31416016,6889.160156,6867.359863,6862.47998,6790.709961,6782.790039
"1154",2017-11-24,6878.109863,6890.02002,6873.740234,6889.160156,6889.160156,848520000,6889.160156,6878.52002,6912.359863,6824.390137,6873.970215,6847.589844,6875.6800782,6835.279004,7075.05776368,6867.359863,6862.47998,6790.709961,6782.790039,6793.290039
"1153",2017-11-22,6869.529785,6874.52002,6859.279785,6867.359863,6867.359863,1588200000,6867.359863,6889.160156,6878.52002,6912.359863,6824.390137,6873.970215,6874.3580078,6840.7310059,7070.08736328,6862.47998,6790.709961,6782.790039,6793.290039,6706.209961
"1152",2017-11-21,6820.549805,6862.660156,6820.02002,6862.47998,6862.47998,1883550000,6862.47998,6867.359863,6889.160156,6878.52002,6912.359863,6824.390137,6881.9759764,6849.3410156,7067.98636718,6790.709961,6782.790039,6793.290039,6706.209961,6737.870117
"1151",2017-11-20,6789.279785,6795.830078,6779.490234,6790.709961,6790.709961,1800880000,6790.709961,6862.47998,6867.359863,6889.160156,6878.52002,6912.359863,6857.645996,6852.1910156,7058.9815625,6782.790039,6793.290039,6706.209961,6737.870117,6757.600098
"1150",2017-11-17,6794.450195,6797.75,6777.430176,6782.790039,6782.790039,1988090000,6782.790039,6790.709961,6862.47998,6867.359863,6889.160156,6878.52002,6838.4999998,6852.9330078,7046.92016602,6793.290039,6706.209961,6737.870117,6757.600098,6750.939941
"1149",2017-11-16,6742.339844,6806.669922,6742.339844,6793.290039,6793.290039,2002920000,6793.290039,6782.790039,6790.709961,6862.47998,6867.359863,6889.160156,6819.3259764,6847.5030273,7034.5563672,6706.209961,6737.870117,6757.600098,6750.939941,6750.049805
"1148",2017-11-15,6700.680176,6725.319824,6667.310059,6706.209961,6706.209961,1908660000,6706.209961,6793.290039,6782.790039,6790.709961,6862.47998,6867.359863,6787.095996,6830.7270019,7020.63096682,6737.870117,6757.600098,6750.939941,6750.049805,6789.120117
"1147",2017-11-14,6733.870117,6743.629883,6709.27002,6737.870117,6737.870117,1983830000,6737.870117,6706.209961,6793.290039,6782.790039,6790.709961,6862.47998,6762.1740234,6822.0749999,7006.05817384,6757.600098,6750.939941,6750.049805,6789.120117,6767.779785
"1146",2017-11-13,6727.390137,6766.299805,6723.430176,6757.600098,6757.600098,1973790000,6757.600098,6737.870117,6706.209961,6793.290039,6782.790039,6790.709961,6755.5520508,6806.5990234,6991.0947754,6750.939941,6750.049805,6789.120117,6767.779785,6786.439941
"1145",2017-11-10,6736.390137,6757.339844,6727.350098,6750.939941,6750.939941,1973970000,6750.939941,6757.600098,6737.870117,6706.209961,6793.290039,6782.790039,6749.1820312,6793.8410155,6977.8903711,6750.049805,6789.120117,6767.779785,6786.439941,6764.439941
"1144",2017-11-09,6737.450195,6758.930176,6687.279785,6750.049805,6750.049805,2235180000,6750.049805,6750.939941,6757.600098,6737.870117,6706.209961,6793.290039,6740.5339844,6779.9299804,6964.59016602,6789.120117,6767.779785,6786.439941,6764.439941,6714.939941
"1143",2017-11-08,6764.850098,6791.649902,6753.339844,6789.120117,6789.120117,2110990000,6789.120117,6750.049805,6750.939941,6757.600098,6737.870117,6706.209961,6757.1160156,6772.1060058,6951.16676758001,6767.779785,6786.439941,6764.439941,6714.939941,6716.529785
"1142",2017-11-07,6785.439941,6795.52002,6750.350098,6767.779785,6767.779785,2205270000,6767.779785,6789.120117,6750.049805,6750.939941,6757.600098,6737.870117,6763.0979492,6762.6359863,6938.36176758001,6786.439941,6764.439941,6714.939941,6716.529785,6727.669922
"1141",2017-11-06,6763.299805,6790.669922,6763.169922,6786.439941,6786.439941,2166470000,6786.439941,6767.779785,6789.120117,6750.049805,6750.939941,6757.600098,6768.8659178,6762.2089843,6927.36296874001,6764.439941,6714.939941,6716.529785,6727.669922,6698.959961
"1140",2017-11-03,6737.089844,6765.140137,6712.930176,6764.439941,6764.439941,2195010000,6764.439941,6786.439941,6767.779785,6789.120117,6750.049805,6750.939941,6771.5659178,6760.3739745,6916.73077146001,6714.939941,6716.529785,6727.669922,6698.959961,6701.259766
"1139",2017-11-02,6709.390137,6719.970215,6677.549805,6714.939941,6714.939941,2262940000,6714.939941,6764.439941,6786.439941,6767.779785,6789.120117,6750.049805,6764.543945,6752.5389647,6905.06397458001,6716.529785,6727.669922,6698.959961,6701.259766,6556.77002
"1138",2017-11-01,6758.640137,6759.660156,6691.47998,6716.529785,6716.529785,2056860000,6716.529785,6714.939941,6764.439941,6786.439941,6767.779785,6789.120117,6750.0258786,6753.57094710001,6894.92077146001,6727.669922,6698.959961,6701.259766,6556.77002,6563.890137
"1137",2017-10-31,6713.709961,6737.75,6705.790039,6727.669922,6727.669922,2043890000,6727.669922,6716.529785,6714.939941,6764.439941,6786.439941,6767.779785,6742.003906,6752.55092760001,6884.25296872001,6698.959961,6701.259766,6556.77002,6563.890137,6598.430176
"1136",2017-10-30,6693.77002,6727.390137,6677.149902,6698.959961,6698.959961,2013640000,6698.959961,6727.669922,6716.529785,6714.939941,6764.439941,6786.439941,6724.50791,6746.68691390001,6873.99657224001,6701.259766,6556.77002,6563.890137,6598.430176,6586.830078
"1135",2017-10-27,6635.029785,6708.129883,6625.779785,6701.259766,6701.259766,2403600000,6701.259766,6698.959961,6727.669922,6716.529785,6714.939941,6764.439941,6711.871875,6741.71889640001,6864.95037108,6556.77002,6563.890137,6598.430176,6586.830078,6629.049805
"1134",2017-10-26,6567.589844,6582.759766,6550.029785,6556.77002,6556.77002,2108210000,6556.77002,6701.259766,6698.959961,6727.669922,6716.529785,6714.939941,6680.2378908,6722.39091790001,6852.81416992,6563.890137,6598.430176,6586.830078,6629.049805,6605.069824
"1133",2017-10-25,6587.220215,6600.640137,6517.930176,6563.890137,6563.890137,2190720000,6563.890137,6556.77002,6701.259766,6698.959961,6727.669922,6716.529785,6649.7099612,6699.86791990001,6840.94416992,6598.430176,6586.830078,6629.049805,6605.069824,6624.220215
"1132",2017-10-24,6598.609863,6611.899902,6582.060059,6598.430176,6598.430176,1842640000,6598.430176,6563.890137,6556.77002,6701.259766,6698.959961,6727.669922,6623.862012,6682.932959,6830.18157226,6586.830078,6629.049805,6605.069824,6624.220215,6623.660156
"1131",2017-10-23,6641.569824,6641.569824,6581.149902,6586.830078,6586.830078,1809320000,6586.830078,6598.430176,6563.890137,6556.77002,6701.259766,6698.959961,6601.4360354,6662.9719727,6820.3599707,6629.049805,6605.069824,6624.220215,6623.660156,6624
"1130",2017-10-20,6633.370117,6640.029785,6622.919922,6629.049805,6629.049805,1794810000,6629.049805,6586.830078,6598.430176,6563.890137,6556.77002,6701.259766,6586.9940432,6649.4329591,6811.6303711,6605.069824,6624.220215,6623.660156,6624,6605.799805
"1129",2017-10-19,6583.700195,6605.290039,6558.529785,6605.069824,6605.069824,1823860000,6605.069824,6629.049805,6586.830078,6598.430176,6563.890137,6556.77002,6596.654004,6638.4459474,6803.59376954001,6624.220215,6623.660156,6624,6605.799805,6591.509766
"1128",2017-10-18,6634.259766,6635.52002,6613.549805,6624.220215,6624.220215,1734030000,6624.220215,6605.069824,6629.049805,6586.830078,6598.430176,6563.890137,6608.7200196,6629.2149904,6798.0103711,6623.660156,6624,6605.799805,6591.509766,6603.549805
"1127",2017-10-17,6621.419922,6628.600098,6613.209961,6623.660156,6623.660156,1647240000,6623.660156,6624.220215,6605.069824,6629.049805,6586.830078,6598.430176,6613.7660156,6618.8140138,6791.4803711,6624,6605.799805,6591.509766,6603.549805,6587.25
"1126",2017-10-16,6622.549805,6632.5,6607.029785,6624,6624,1629480000,6624,6623.660156,6624.220215,6605.069824,6629.049805,6586.830078,6621.2,6611.3180177,6785.17357422001,6605.799805,6591.509766,6603.549805,6587.25,6579.72998
"1125",2017-10-13,6613.209961,6616.580078,6602.200195,6605.799805,6605.799805,1756150000,6605.799805,6624,6623.660156,6624.220215,6605.069824,6629.049805,6616.55,6601.7720216,6778.56457032001,6591.509766,6603.549805,6587.25,6579.72998,6590.180176
"1124",2017-10-12,6594.759766,6613.5,6586.319824,6591.509766,6591.509766,2000470000,6591.509766,6605.799805,6624,6623.660156,6624.220215,6605.069824,6613.8379884,6605.2459962,6771.19556642,6603.549805,6587.25,6579.72998,6590.180176,6585.359863
"1123",2017-10-11,6586.72998,6604.209961,6577.990234,6603.549805,6603.549805,1830360000,6603.549805,6591.509766,6605.799805,6624,6623.660156,6624.220215,6609.7039064,6609.211963,6763.95936526001,6587.25,6579.72998,6590.180176,6585.359863,6534.629883
"1122",2017-10-10,6602.490234,6608.299805,6561.779785,6587.25,6587.25,1799400000,6587.25,6603.549805,6591.509766,6605.799805,6624,6623.660156,6602.4218752,6608.0939454,6756.48516604,6579.72998,6590.180176,6585.359863,6534.629883,6531.709961
"1121",2017-10-09,6597.370117,6599.339844,6572.439941,6579.72998,6579.72998,1490620000,6579.72998,6587.25,6603.549805,6591.509766,6605.799805,6624,6593.5678712,6607.3839356,6748.80276368,6590.180176,6585.359863,6534.629883,6531.709961,6516.720215
"1120",2017-10-06,6566.950195,6590.180176,6566.839844,6590.180176,6590.180176,1742470000,6590.180176,6579.72998,6587.25,6603.549805,6591.509766,6605.799805,6590.4439454,6603.4969727,6740.71117188,6585.359863,6534.629883,6531.709961,6516.720215,6495.959961
"1119",2017-10-05,6552.870117,6587.209961,6547.649902,6585.359863,6585.359863,1875670000,6585.359863,6590.180176,6579.72998,6587.25,6603.549805,6591.509766,6589.2139648,6601.5259766,6733.68676758,6534.629883,6531.709961,6516.720215,6495.959961,6453.450195
"1118",2017-10-04,6521.959961,6546.459961,6513.120117,6534.629883,6534.629883,1938440000,6534.629883,6585.359863,6590.180176,6579.72998,6587.25,6603.549805,6575.4299804,6592.5669434,6727.24876954,6531.709961,6516.720215,6495.959961,6453.450195,6453.259766
"1117",2017-10-03,6523.740234,6532.180176,6509.709961,6531.709961,6531.709961,1969320000,6531.709961,6534.629883,6585.359863,6590.180176,6579.72998,6587.25,6564.3219726,6583.3719239,6720.36697266,6516.720215,6495.959961,6453.450195,6453.259766,6380.160156
"1116",2017-10-02,6506.080078,6527.220215,6484.140137,6516.720215,6516.720215,1977030000,6516.720215,6531.709961,6534.629883,6585.359863,6590.180176,6579.72998,6551.7200196,6572.6439454,6713.45498048,6495.959961,6453.450195,6453.259766,6380.160156,6370.589844
"1115",2017-09-29,6461.279785,6497.97998,6454.859863,6495.959961,6495.959961,1967720000,6495.959961,6516.720215,6531.709961,6534.629883,6585.359863,6590.180176,6532.8759766,6561.659961,6705.87257814,6453.450195,6453.259766,6380.160156,6370.589844,6426.919922
"1114",2017-09-28,6437.959961,6456.22998,6427.660156,6453.450195,6453.450195,1828570000,6453.450195,6495.959961,6516.720215,6531.709961,6534.629883,6585.359863,6506.494043,6547.8540039,6698.13998048,6453.259766,6380.160156,6370.589844,6426.919922,6422.689941
"1113",2017-09-27,6414.370117,6472.649902,6405.359863,6453.259766,6453.259766,2053720000,6453.259766,6453.450195,6495.959961,6516.720215,6531.709961,6534.629883,6490.2200196,6532.825,6690.94837892,6380.160156,6370.589844,6426.919922,6422.689941,6456.040039
"1112",2017-09-26,6391.850098,6405,6364.569824,6380.160156,6380.160156,1926420000,6380.160156,6453.259766,6453.450195,6495.959961,6516.720215,6531.709961,6459.9100586,6512.1160156,6683.02398438,6370.589844,6426.919922,6422.689941,6456.040039,6461.319824
"1111",2017-09-25,6403.109863,6408.049805,6343.959961,6370.589844,6370.589844,2050410000,6370.589844,6380.160156,6453.259766,6453.450195,6495.959961,6516.720215,6430.6839844,6491.202002,6675.19158204,6426.919922,6422.689941,6456.040039,6461.319824,6454.640137
"1110",2017-09-22,6401.439941,6429.540039,6400.810059,6426.919922,6426.919922,1639100000,6426.919922,6370.589844,6380.160156,6453.259766,6453.450195,6495.959961,6416.8759766,6474.8759766,6668.22257814,6422.689941,6456.040039,6461.319824,6454.640137,6448.470215
"1109",2017-09-21,6448.569824,6448.569824,6405.299805,6422.689941,6422.689941,1772790000,6422.689941,6426.919922,6370.589844,6380.160156,6453.259766,6453.450195,6410.7239258,6458.6089844,6659.72458008,6456.040039,6461.319824,6454.640137,6448.470215,6429.080078
"1108",2017-09-20,6459.740234,6466.049805,6414.22998,6456.040039,6456.040039,2052520000,6456.040039,6422.689941,6426.919922,6370.589844,6380.160156,6453.259766,6411.2799804,6450.75,6651.36597656,6461.319824,6454.640137,6448.470215,6429.080078,6460.189941
"1107",2017-09-19,6465.569824,6467.790039,6446.75,6461.319824,6461.319824,1809710000,6461.319824,6456.040039,6422.689941,6426.919922,6370.589844,6380.160156,6427.511914,6443.7109863,6644.1045703,6454.640137,6448.470215,6429.080078,6460.189941,6454.279785
"1106",2017-09-18,6460.100098,6477.77002,6438.410156,6454.640137,6454.640137,1874440000,6454.640137,6461.319824,6456.040039,6422.689941,6426.919922,6370.589844,6444.3219726,6437.5029785,6634.95017578,6448.470215,6429.080078,6460.189941,6454.279785,6432.259766
"1105",2017-09-15,6426.160156,6464.27002,6419.649902,6448.470215,6448.470215,2821110000,6448.470215,6454.640137,6461.319824,6456.040039,6422.689941,6426.919922,6448.6320312,6432.7540039,6626.34917968,6429.080078,6460.189941,6454.279785,6432.259766,6360.189941
"1104",2017-09-14,6439.459961,6455.319824,6424.040039,6429.080078,6429.080078,1809170000,6429.080078,6448.470215,6454.640137,6461.319824,6456.040039,6422.689941,6449.9100586,6430.3169922,6617.14757812,6460.189941,6454.279785,6432.259766,6360.189941,6397.870117
"1103",2017-09-13,6440.720215,6460.419922,6433.200195,6460.189941,6460.189941,1942090000,6460.189941,6429.080078,6448.470215,6454.640137,6461.319824,6456.040039,6450.740039,6431.0100097,6609.00417968,6454.279785,6432.259766,6360.189941,6397.870117,6393.310059
"1102",2017-09-12,6448.810059,6455.029785,6429.540039,6454.279785,6454.279785,1745090000,6454.279785,6460.189941,6429.080078,6448.470215,6454.640137,6461.319824,6449.3320312,6438.4219726,6600.84017578,6432.259766,6360.189941,6397.870117,6393.310059,6375.569824
"1101",2017-09-11,6411.180176,6439.109863,6410.709961,6432.259766,6432.259766,1819300000,6432.259766,6454.279785,6460.189941,6429.080078,6448.470215,6454.640137,6444.855957,6444.5889648,6593.67117188,6360.189941,6397.870117,6393.310059,6375.569824,6435.330078
"1100",2017-09-08,6389.649902,6391.410156,6354.959961,6360.189941,6360.189941,1785560000,6360.189941,6432.259766,6454.279785,6460.189941,6429.080078,6448.470215,6427.1999022,6437.9159667,6585.21916992,6397.870117,6393.310059,6375.569824,6435.330078,6428.660156
"1099",2017-09-07,6402.939941,6413.069824,6379.810059,6397.870117,6397.870117,1998380000,6397.870117,6360.189941,6432.259766,6454.279785,6460.189941,6429.080078,6420.95791,6435.4339843,6577.31077148,6393.310059,6375.569824,6435.330078,6428.660156,6368.310059
"1098",2017-09-06,6394.350098,6407.399902,6356.200195,6393.310059,6393.310059,1906030000,6393.310059,6397.870117,6360.189941,6432.259766,6454.279785,6460.189941,6407.5819336,6429.1609863,6571.05277344,6375.569824,6435.330078,6428.660156,6368.310059,6301.890137
"1097",2017-09-05,6414.819824,6426.509766,6334.589844,6375.569824,6375.569824,1886950000,6375.569824,6393.310059,6397.870117,6360.189941,6432.259766,6454.279785,6391.8399414,6420.58598630001,6563.80676758,6435.330078,6428.660156,6368.310059,6301.890137,6283.02002
"1096",2017-09-01,6442.169922,6449.649902,6417.870117,6435.330078,6435.330078,1488040000,6435.330078,6375.569824,6393.310059,6397.870117,6360.189941,6432.259766,6392.4540038,6418.65498040001,6557.36136718,6428.660156,6368.310059,6301.890137,6283.02002,6265.640137
"1095",2017-08-31,6385.799805,6435.27002,6383.580078,6428.660156,6428.660156,1885710000,6428.660156,6435.330078,6375.569824,6393.310059,6397.870117,6360.189941,6406.1480468,6416.67397450001,6550.91577148,6368.310059,6301.890137,6283.02002,6265.640137,6271.330078
"1094",2017-08-30,6308.680176,6374.470215,6303.569824,6368.310059,6368.310059,1712070000,6368.310059,6428.660156,6435.330078,6375.569824,6393.310059,6397.870117,6400.2360352,6410.59697260001,6543.28097656,6301.890137,6283.02002,6265.640137,6271.330078,6278.410156
"1093",2017-08-29,6228.899902,6311.259766,6228.72998,6301.890137,6301.890137,1637640000,6301.890137,6368.310059,6428.660156,6435.330078,6375.569824,6393.310059,6381.9520508,6394.76699220001,6533.53637696,6283.02002,6265.640137,6271.330078,6278.410156,6297.47998
"1092",2017-08-28,6286.009766,6292.259766,6267.850098,6283.02002,6283.02002,1558690000,6283.02002,6301.890137,6368.310059,6428.660156,6435.330078,6375.569824,6363.44209,6377.64101570001,6523.84118166,6265.640137,6271.330078,6278.410156,6297.47998,6213.129883
"1091",2017-08-25,6293.810059,6308.720215,6257.100098,6265.640137,6265.640137,1442900000,6265.640137,6283.02002,6301.890137,6368.310059,6428.660156,6435.330078,6329.5041018,6360.97905280001,6513.42518558,6271.330078,6278.410156,6297.47998,6213.129883,6216.529785
"1090",2017-08-24,6294.819824,6302.850098,6244.569824,6271.330078,6271.330078,1616780000,6271.330078,6265.640137,6283.02002,6301.890137,6368.310059,6428.660156,6298.0380862,6352.09306650001,6503.56298832,6278.410156,6297.47998,6213.129883,6216.529785,6221.910156
"1089",2017-08-23,6263.470215,6291.299805,6263.290039,6278.410156,6278.410156,1533220000,6278.410156,6271.330078,6265.640137,6283.02002,6301.890137,6368.310059,6280.0581056,6340.14707040001,6494.83239262,6297.47998,6213.129883,6216.529785,6221.910156,6345.109863
"1088",2017-08-22,6241.209961,6302.839844,6241.209961,6297.47998,6297.47998,1597700000,6297.47998,6278.410156,6271.330078,6265.640137,6283.02002,6301.890137,6279.1760742,6330.56406250001,6486.45139652,6213.129883,6216.529785,6221.910156,6345.109863,6333.009766
"1087",2017-08-21,6216.319824,6226.930176,6177.189941,6213.129883,6213.129883,1576070000,6213.129883,6297.47998,6278.410156,6271.330078,6265.640137,6283.02002,6265.1980468,6314.32006840001,6476.16059574,6216.529785,6221.910156,6345.109863,6333.009766,6340.22998
"1086",2017-08-18,6222.459961,6254.220215,6193.379883,6216.529785,6216.529785,1964590000,6216.529785,6213.129883,6297.47998,6278.410156,6271.330078,6265.640137,6255.3759764,6292.44003910001,6466.51199222,6221.910156,6345.109863,6333.009766,6340.22998,6256.560059
"1085",2017-08-17,6322.720215,6334.22998,6221.910156,6221.910156,6221.910156,2041220000,6221.910156,6216.529785,6213.129883,6297.47998,6278.410156,6271.330078,6245.491992,6271.76503910001,6456.92500002,6345.109863,6333.009766,6340.22998,6256.560059,6216.870117
"1084",2017-08-16,6348.109863,6374.560059,6330.27002,6345.109863,6345.109863,1804730000,6345.109863,6221.910156,6216.529785,6213.129883,6297.47998,6278.410156,6258.8319334,6269.44501950001,6452.69179688,6333.009766,6340.22998,6256.560059,6216.870117,6352.330078
